2002 Male ,2002 Female ,2004 Male ,2004 Female ,2005 Male ,2005 Female ,2006 Male ,2006 Female ,2007 Male ,2007 Female ,2008 Male ,2008 Female ,2009 Male ,2009 Female ,2010 Male ,2010 Female ,2011 Male,2011 Female ,2012 Male ,2012 Female
18%,26%,22%,22%,22%,27%,22%,26%,24%,27%,22%,22%,24%,21%,20%,18%,14%,18%,16%,17%
