ID,areatype,area,periodyear,periodtype,period,adjusted,laborforce,emplab,unemp,unemprate,sea_adj,areatype_name,areaname
4000009,4,9,2013,3,7,0,403596,374408,29188,7.2,Not Adjusted,County,Essex County
4000009,4,9,2013,3,8,0,403027,375347,27680,6.9,Not Adjusted,County,Essex County
4000009,4,9,2013,3,9,0,397161,369050,28111,7.1,Not Adjusted,County,Essex County
4000009,4,9,2013,3,10,0,396724,370601,26123,6.6,Not Adjusted,County,Essex County
4000009,4,9,2013,3,11,0,398935,373845,25090,6.3,Not Adjusted,County,Essex County
4000009,4,9,2013,3,12,0,398540,373779,24761,6.2,Not Adjusted,County,Essex County
4000009,4,9,2013,1,0,0,398283,370470,27813,7,Not Adjusted,County,Essex County
4000011,4,11,2013,3,1,0,39140,36430,2710,6.9,Not Adjusted,County,Franklin County
4000011,4,11,2013,3,2,0,39263,36703,2560,6.5,Not Adjusted,County,Franklin County
4000011,4,11,2013,3,3,0,39186,36720,2466,6.3,Not Adjusted,County,Franklin County
4000011,4,11,2013,3,4,0,39587,37278,2309,5.8,Not Adjusted,County,Franklin County
4000011,4,11,2013,3,5,0,39722,37411,2311,5.8,Not Adjusted,County,Franklin County
4000011,4,11,2013,3,6,0,39822,37278,2544,6.4,Not Adjusted,County,Franklin County
4000011,4,11,2013,3,7,0,39335,36831,2504,6.4,Not Adjusted,County,Franklin County
4000011,4,11,2013,3,8,0,38892,36592,2300,5.9,Not Adjusted,County,Franklin County
4000011,4,11,2013,3,9,0,38881,36555,2326,6,Not Adjusted,County,Franklin County
4000011,4,11,2013,3,10,0,38810,36623,2187,5.6,Not Adjusted,County,Franklin County
4000011,4,11,2013,3,11,0,38877,36735,2142,5.5,Not Adjusted,County,Franklin County
4000011,4,11,2013,3,12,0,39283,37084,2199,5.6,Not Adjusted,County,Franklin County
4000011,4,11,2013,1,0,0,39233,36853,2380,6.1,Not Adjusted,County,Franklin County
4000013,4,13,2013,3,1,0,219611,197064,22547,10.3,Not Adjusted,County,Hampden County
4000013,4,13,2013,3,2,0,220493,199295,21198,9.6,Not Adjusted,County,Hampden County
4000013,4,13,2013,3,3,0,220898,200179,20719,9.4,Not Adjusted,County,Hampden County
4000013,4,13,2013,3,4,0,220789,201435,19354,8.8,Not Adjusted,County,Hampden County
4000013,4,13,2013,3,5,0,220022,200349,19673,8.9,Not Adjusted,County,Hampden County
4000013,4,13,2013,3,6,0,221962,200385,21577,9.7,Not Adjusted,County,Hampden County
4000013,4,13,2013,3,7,0,219667,198588,21079,9.6,Not Adjusted,County,Hampden County
4000013,4,13,2013,3,8,0,219612,199324,20288,9.2,Not Adjusted,County,Hampden County
4000013,4,13,2013,3,9,0,220379,200601,19778,9,Not Adjusted,County,Hampden County
4000013,4,13,2013,3,10,0,219701,201602,18099,8.2,Not Adjusted,County,Hampden County
4000013,4,13,2013,3,11,0,220644,202634,18010,8.2,Not Adjusted,County,Hampden County
4000013,4,13,2013,3,12,0,221141,203056,18085,8.2,Not Adjusted,County,Hampden County
4000013,4,13,2013,1,0,0,220410,200376,20034,9.1,Not Adjusted,County,Hampden County
4000015,4,15,2013,3,1,0,84252,78785,5467,6.5,Not Adjusted,County,Hampshire County
4000015,4,15,2013,3,2,0,84553,79644,4909,5.8,Not Adjusted,County,Hampshire County
4000015,4,15,2013,3,3,0,84528,79868,4660,5.5,Not Adjusted,County,Hampshire County
4000015,4,15,2013,3,4,0,85455,80672,4783,5.6,Not Adjusted,County,Hampshire County
4000015,4,15,2013,3,5,0,85337,80282,5055,5.9,Not Adjusted,County,Hampshire County
4000015,4,15,2013,3,6,0,86066,80170,5896,6.9,Not Adjusted,County,Hampshire County
4000015,4,15,2013,3,7,0,85060,79605,5455,6.4,Not Adjusted,County,Hampshire County
4000015,4,15,2013,3,8,0,84611,79724,4887,5.8,Not Adjusted,County,Hampshire County
4000015,4,15,2013,3,9,0,84997,80113,4884,5.7,Not Adjusted,County,Hampshire County
4000015,4,15,2013,3,10,0,84944,80367,4577,5.4,Not Adjusted,County,Hampshire County
4000015,4,15,2013,3,11,0,85223,80811,4412,5.2,Not Adjusted,County,Hampshire County
4000015,4,15,2013,3,12,0,85465,81077,4388,5.1,Not Adjusted,County,Hampshire County
4000015,4,15,2013,1,0,0,85041,80093,4948,5.8,Not Adjusted,County,Hampshire County
4000017,4,17,2013,3,1,0,831804,781991,49813,6,Not Adjusted,County,Middlesex County
4000017,4,17,2013,3,2,0,830486,784288,46198,5.6,Not Adjusted,County,Middlesex County
4000017,4,17,2013,3,3,0,830134,785879,44255,5.3,Not Adjusted,County,Middlesex County
4000017,4,17,2013,3,4,0,830916,787332,43584,5.2,Not Adjusted,County,Middlesex County
4000017,4,17,2013,3,5,0,833057,787408,45649,5.5,Not Adjusted,County,Middlesex County
4000017,4,17,2013,3,6,0,848933,797295,51638,6.1,Not Adjusted,County,Middlesex County
4000017,4,17,2013,3,7,0,848476,798665,49811,5.9,Not Adjusted,County,Middlesex County
4000017,4,17,2013,3,8,0,845084,799115,45969,5.4,Not Adjusted,County,Middlesex County
4000017,4,17,2013,3,9,0,835602,788951,46651,5.6,Not Adjusted,County,Middlesex County
4000017,4,17,2013,3,10,0,836528,792409,44119,5.3,Not Adjusted,County,Middlesex County
4000017,4,17,2013,3,11,0,842066,800860,41206,4.9,Not Adjusted,County,Middlesex County
4000017,4,17,2013,3,12,0,839466,799027,40439,4.8,Not Adjusted,County,Middlesex County
4000017,4,17,2013,1,0,0,837713,791935,45778,5.5,Not Adjusted,County,Middlesex County
4000019,4,19,2013,3,1,0,5243,4425,818,15.6,Not Adjusted,County,Nantucket County
4000019,4,19,2013,3,2,0,5176,4368,808,15.6,Not Adjusted,County,Nantucket County
4000019,4,19,2013,3,3,0,5184,4507,677,13.1,Not Adjusted,County,Nantucket County
4000019,4,19,2013,3,4,0,5650,5177,473,8.4,Not Adjusted,County,Nantucket County
4000019,4,19,2013,3,5,0,6499,6124,375,5.8,Not Adjusted,County,Nantucket County
4000019,4,19,2013,3,6,0,7767,7397,370,4.8,Not Adjusted,County,Nantucket County
4000019,4,19,2013,3,7,0,8712,8380,332,3.8,Not Adjusted,County,Nantucket County
4000019,4,19,2013,3,8,0,8643,8339,304,3.5,Not Adjusted,County,Nantucket County
4000019,4,19,2013,3,9,0,7479,7171,308,4.1,Not Adjusted,County,Nantucket County
4000019,4,19,2013,3,10,0,6617,6312,305,4.6,Not Adjusted,County,Nantucket County
4000019,4,19,2013,3,11,0,5827,5423,404,6.9,Not Adjusted,County,Nantucket County
4000019,4,19,2013,3,12,0,5907,5435,472,8,Not Adjusted,County,Nantucket County
4000019,4,19,2013,1,0,0,6559,6088,471,7.2,Not Adjusted,County,Nantucket County
4000021,4,21,2013,3,1,0,358280,335397,22883,6.4,Not Adjusted,County,Norfolk County
4000021,4,21,2013,3,2,0,357952,336635,21317,6,Not Adjusted,County,Norfolk County
4000021,4,21,2013,3,3,0,358149,337753,20396,5.7,Not Adjusted,County,Norfolk County
4000021,4,21,2013,3,4,0,358577,338505,20072,5.6,Not Adjusted,County,Norfolk County
4000021,4,21,2013,3,5,0,359053,338110,20943,5.8,Not Adjusted,County,Norfolk County
4000021,4,21,2013,3,6,0,365723,342216,23507,6.4,Not Adjusted,County,Norfolk County
4000021,4,21,2013,3,7,0,365549,342763,22786,6.2,Not Adjusted,County,Norfolk County
4000021,4,21,2013,3,8,0,364329,343359,20970,5.8,Not Adjusted,County,Norfolk County
4000021,4,21,2013,3,9,0,360755,339354,21401,5.9,Not Adjusted,County,Norfolk County
4000021,4,21,2013,3,10,0,361325,341187,20138,5.6,Not Adjusted,County,Norfolk County
4000021,4,21,2013,3,11,0,363789,344776,19013,5.2,Not Adjusted,County,Norfolk County
4000021,4,21,2013,3,12,0,362409,343732,18677,5.2,Not Adjusted,County,Norfolk County
4000021,4,21,2013,1,0,0,361325,340316,21009,5.8,Not Adjusted,County,Norfolk County
4000023,4,23,2013,3,1,0,260572,239493,21079,8.1,Not Adjusted,County,Plymouth County
4000023,4,23,2013,3,2,0,260806,240748,20058,7.7,Not Adjusted,County,Plymouth County
4000023,4,23,2013,3,3,0,261302,241985,19317,7.4,Not Adjusted,County,Plymouth County
4000023,4,23,2013,3,4,0,261031,243163,17868,6.8,Not Adjusted,County,Plymouth County
4000023,4,23,2013,3,5,0,261573,243494,18079,6.9,Not Adjusted,County,Plymouth County
4000023,4,23,2013,3,6,0,266393,246421,19972,7.5,Not Adjusted,County,Plymouth County
4000023,4,23,2013,3,7,0,266974,247542,19432,7.3,Not Adjusted,County,Plymouth County
4000023,4,23,2013,3,8,0,266531,248205,18326,6.9,Not Adjusted,County,Plymouth County
4000023,4,23,2013,3,9,0,262330,244238,18092,6.9,Not Adjusted,County,Plymouth County
4000023,4,23,2013,3,10,0,261717,244943,16774,6.4,Not Adjusted,County,Plymouth County
4000023,4,23,2013,3,11,0,263140,246733,16407,6.2,Not Adjusted,County,Plymouth County
4000023,4,23,2013,3,12,0,262694,246240,16454,6.3,Not Adjusted,County,Plymouth County
4000023,4,23,2013,1,0,0,262922,244434,18488,7,Not Adjusted,County,Plymouth County
4000025,4,25,2013,3,1,0,401841,374354,27487,6.8,Not Adjusted,County,Suffolk County
4000025,4,25,2013,3,2,0,400952,375897,25055,6.2,Not Adjusted,County,Suffolk County
4000025,4,25,2013,3,3,0,401712,377548,24164,6,Not Adjusted,County,Suffolk County
4000025,4,25,2013,3,4,0,401689,377770,23919,6,Not Adjusted,County,Suffolk County
4000025,4,25,2013,3,5,0,402722,377129,25593,6.4,Not Adjusted,County,Suffolk County
4000025,4,25,2013,3,6,0,410933,381841,29092,7.1,Not Adjusted,County,Suffolk County
4000025,4,25,2013,3,7,0,410593,382385,28208,6.9,Not Adjusted,County,Suffolk County
4000025,4,25,2013,3,8,0,409648,383384,26264,6.4,Not Adjusted,County,Suffolk County
4000025,4,25,2013,3,9,0,404670,378727,25943,6.4,Not Adjusted,County,Suffolk County
4000025,4,25,2013,3,10,0,405399,381298,24101,5.9,Not Adjusted,County,Suffolk County
4000025,4,25,2013,3,11,0,407934,385127,22807,5.6,Not Adjusted,County,Suffolk County
4000025,4,25,2013,3,12,0,406215,384024,22191,5.5,Not Adjusted,County,Suffolk County
4000025,4,25,2013,1,0,0,405359,379957,25402,6.3,Not Adjusted,County,Suffolk County
4000027,4,27,2013,3,1,0,419349,385021,34328,8.2,Not Adjusted,County,Worcester County
4000027,4,27,2013,3,2,0,418571,386118,32453,7.8,Not Adjusted,County,Worcester County
4000027,4,27,2013,3,3,0,419248,387489,31759,7.6,Not Adjusted,County,Worcester County
4000027,4,27,2013,3,4,0,417812,387958,29854,7.1,Not Adjusted,County,Worcester County
4000027,4,27,2013,3,5,0,418811,388561,30250,7.2,Not Adjusted,County,Worcester County
4000027,4,27,2013,3,6,0,425405,392058,33347,7.8,Not Adjusted,County,Worcester County
4000027,4,27,2013,3,7,0,421472,388997,32475,7.7,Not Adjusted,County,Worcester County
4000027,4,27,2013,3,8,0,421331,390751,30580,7.3,Not Adjusted,County,Worcester County
4000027,4,27,2013,3,9,0,416853,386595,30258,7.3,Not Adjusted,County,Worcester County
4000027,4,27,2013,3,10,0,416766,388787,27979,6.7,Not Adjusted,County,Worcester County
4000027,4,27,2013,3,11,0,420162,392616,27546,6.6,Not Adjusted,County,Worcester County
4000027,4,27,2013,3,12,0,420171,392760,27411,6.5,Not Adjusted,County,Worcester County
4000027,4,27,2013,1,0,0,419663,388976,30687,7.3,Not Adjusted,County,Worcester County
5000001,5,1,2013,3,1,0,5659,5094,565,10,Not Adjusted,City or Town,Athol
5000001,5,1,2013,3,2,0,5621,5082,539,9.6,Not Adjusted,City or Town,Athol
5000001,5,1,2013,3,3,0,5638,5095,543,9.6,Not Adjusted,City or Town,Athol
5000001,5,1,2013,3,4,0,5619,5126,493,8.8,Not Adjusted,City or Town,Athol
5000001,5,1,2013,3,5,0,5647,5139,508,9,Not Adjusted,City or Town,Athol
5000001,5,1,2013,3,6,0,5705,5149,556,9.7,Not Adjusted,City or Town,Athol
5000001,5,1,2013,3,7,0,5644,5085,559,9.9,Not Adjusted,City or Town,Athol
5000001,5,1,2013,3,8,0,5584,5049,535,9.6,Not Adjusted,City or Town,Athol
5000001,5,1,2013,3,9,0,5574,5050,524,9.4,Not Adjusted,City or Town,Athol
5000001,5,1,2013,3,10,0,5553,5086,467,8.4,Not Adjusted,City or Town,Athol
5000001,5,1,2013,3,11,0,5597,5125,472,8.4,Not Adjusted,City or Town,Athol
5000001,5,1,2013,3,12,0,5627,5159,468,8.3,Not Adjusted,City or Town,Athol
5000001,5,1,2013,1,0,0,5622,5103,519,9.2,Not Adjusted,City or Town,Athol
5000002,5,2,2013,3,1,0,2866,2603,263,9.2,Not Adjusted,City or Town,Barre
5000002,5,2,2013,3,2,0,2866,2613,253,8.8,Not Adjusted,City or Town,Barre
5000002,5,2,2013,3,3,0,2859,2621,238,8.3,Not Adjusted,City or Town,Barre
5000002,5,2,2013,3,4,0,2860,2641,219,7.7,Not Adjusted,City or Town,Barre
5000002,5,2,2013,3,5,0,2859,2647,212,7.4,Not Adjusted,City or Town,Barre
5000002,5,2,2013,3,6,0,2888,2652,236,8.2,Not Adjusted,City or Town,Barre
5000002,5,2,2013,3,7,0,2877,2638,239,8.3,Not Adjusted,City or Town,Barre
5000002,5,2,2013,3,8,0,2874,2644,230,8,Not Adjusted,City or Town,Barre
5000002,5,2,2013,3,9,0,2822,2607,215,7.6,Not Adjusted,City or Town,Barre
5000002,5,2,2013,3,10,0,2808,2617,191,6.8,Not Adjusted,City or Town,Barre
5000002,5,2,2013,3,11,0,2837,2638,199,7,Not Adjusted,City or Town,Barre
5000002,5,2,2013,3,12,0,2862,2653,209,7.3,Not Adjusted,City or Town,Barre
5000002,5,2,2013,1,0,0,2856,2631,225,7.9,Not Adjusted,City or Town,Barre
5000003,5,3,2013,3,1,0,1584,1460,124,7.8,Not Adjusted,City or Town,Hardwick
5000003,5,3,2013,3,2,0,1573,1457,116,7.4,Not Adjusted,City or Town,Hardwick
5000003,5,3,2013,3,3,0,1565,1460,105,6.7,Not Adjusted,City or Town,Hardwick
5000003,5,3,2013,3,4,0,1568,1479,89,5.7,Not Adjusted,City or Town,Hardwick
5000003,5,3,2013,3,5,0,1573,1482,91,5.8,Not Adjusted,City or Town,Hardwick
5000003,5,3,2013,3,6,0,1588,1478,110,6.9,Not Adjusted,City or Town,Hardwick
5000003,5,3,2013,3,7,0,1560,1465,95,6.1,Not Adjusted,City or Town,Hardwick
5000003,5,3,2013,3,8,0,1543,1451,92,6,Not Adjusted,City or Town,Hardwick
5000003,5,3,2013,3,9,0,1536,1443,93,6.1,Not Adjusted,City or Town,Hardwick
5000003,5,3,2013,3,10,0,1540,1452,88,5.7,Not Adjusted,City or Town,Hardwick
5000003,5,3,2013,3,11,0,1558,1463,95,6.1,Not Adjusted,City or Town,Hardwick
5000003,5,3,2013,3,12,0,1571,1479,92,5.9,Not Adjusted,City or Town,Hardwick
5000003,5,3,2013,1,0,0,1563,1464,99,6.3,Not Adjusted,City or Town,Hardwick
5000004,5,4,2013,3,1,0,2442,2263,179,7.3,Not Adjusted,City or Town,Hubbardston
5000004,5,4,2013,3,2,0,2439,2265,174,7.1,Not Adjusted,City or Town,Hubbardston
5000004,5,4,2013,3,3,0,2437,2263,174,7.1,Not Adjusted,City or Town,Hubbardston
5000004,5,4,2013,3,4,0,2438,2277,161,6.6,Not Adjusted,City or Town,Hubbardston
5000004,5,4,2013,3,5,0,2450,2282,168,6.9,Not Adjusted,City or Town,Hubbardston
5000004,5,4,2013,3,6,0,2481,2300,181,7.3,Not Adjusted,City or Town,Hubbardston
5000004,5,4,2013,3,7,0,2453,2285,168,6.8,Not Adjusted,City or Town,Hubbardston
5000004,5,4,2013,3,8,0,2444,2287,157,6.4,Not Adjusted,City or Town,Hubbardston
5000004,5,4,2013,3,9,0,2428,2270,158,6.5,Not Adjusted,City or Town,Hubbardston
5000004,5,4,2013,3,10,0,2418,2270,148,6.1,Not Adjusted,City or Town,Hubbardston
5000004,5,4,2013,3,11,0,2434,2298,136,5.6,Not Adjusted,City or Town,Hubbardston
5000004,5,4,2013,3,12,0,2429,2295,134,5.5,Not Adjusted,City or Town,Hubbardston
5000004,5,4,2013,1,0,0,2442,2280,162,6.6,Not Adjusted,City or Town,Hubbardston
5000005,5,5,2013,3,1,0,568,534,34,6,Not Adjusted,City or Town,New Salem
5000005,5,5,2013,3,2,0,567,535,32,5.6,Not Adjusted,City or Town,New Salem
5000005,5,5,2013,3,3,0,564,539,25,4.4,Not Adjusted,City or Town,New Salem
5000005,5,5,2013,3,4,0,586,555,31,5.3,Not Adjusted,City or Town,New Salem
5000005,5,5,2013,3,5,0,584,557,27,4.6,Not Adjusted,City or Town,New Salem
5000005,5,5,2013,3,6,0,576,545,31,5.4,Not Adjusted,City or Town,New Salem
5000005,5,5,2013,3,7,0,573,545,28,4.9,Not Adjusted,City or Town,New Salem
5000005,5,5,2013,3,8,0,566,537,29,5.1,Not Adjusted,City or Town,New Salem
5000005,5,5,2013,3,9,0,553,526,27,4.9,Not Adjusted,City or Town,New Salem
5000005,5,5,2013,3,10,0,554,531,23,4.2,Not Adjusted,City or Town,New Salem
5000005,5,5,2013,3,11,0,555,531,24,4.3,Not Adjusted,City or Town,New Salem
5000005,5,5,2013,3,12,0,575,547,28,4.9,Not Adjusted,City or Town,New Salem
5000005,5,5,2013,1,0,0,568,540,28,4.9,Not Adjusted,City or Town,New Salem
5000006,5,6,2013,3,1,0,3551,3185,366,10.3,Not Adjusted,City or Town,Orange
5000006,5,6,2013,3,2,0,3522,3182,340,9.7,Not Adjusted,City or Town,Orange
5000006,5,6,2013,3,3,0,3544,3196,348,9.8,Not Adjusted,City or Town,Orange
5000006,5,6,2013,3,4,0,3573,3247,326,9.1,Not Adjusted,City or Town,Orange
5000006,5,6,2013,3,5,0,3583,3256,327,9.1,Not Adjusted,City or Town,Orange
5000006,5,6,2013,3,6,0,3584,3230,354,9.9,Not Adjusted,City or Town,Orange
5000006,5,6,2013,3,7,0,3556,3209,347,9.8,Not Adjusted,City or Town,Orange
5000006,5,6,2013,3,8,0,3505,3176,329,9.4,Not Adjusted,City or Town,Orange
5000006,5,6,2013,3,9,0,3480,3148,332,9.5,Not Adjusted,City or Town,Orange
5000006,5,6,2013,3,10,0,3473,3169,304,8.8,Not Adjusted,City or Town,Orange
5000006,5,6,2013,3,11,0,3477,3185,292,8.4,Not Adjusted,City or Town,Orange
5000006,5,6,2013,3,12,0,3530,3236,294,8.3,Not Adjusted,City or Town,Orange
5000006,5,6,2013,1,0,0,3532,3202,330,9.3,Not Adjusted,City or Town,Orange
5000007,5,7,2013,3,1,0,643,600,43,6.7,Not Adjusted,City or Town,Petersham
5000007,5,7,2013,3,2,0,645,602,43,6.7,Not Adjusted,City or Town,Petersham
5000007,5,7,2013,3,3,0,654,608,46,7,Not Adjusted,City or Town,Petersham
5000007,5,7,2013,3,4,0,666,629,37,5.6,Not Adjusted,City or Town,Petersham
5000007,5,7,2013,3,5,0,663,630,33,5,Not Adjusted,City or Town,Petersham
5000007,5,7,2013,3,6,0,657,614,43,6.5,Not Adjusted,City or Town,Petersham
5000007,5,7,2013,3,7,0,657,617,40,6.1,Not Adjusted,City or Town,Petersham
5000007,5,7,2013,3,8,0,643,606,37,5.8,Not Adjusted,City or Town,Petersham
5000007,5,7,2013,3,9,0,631,589,42,6.7,Not Adjusted,City or Town,Petersham
5000007,5,7,2013,3,10,0,636,593,43,6.8,Not Adjusted,City or Town,Petersham
5000007,5,7,2013,3,11,0,631,593,38,6,Not Adjusted,City or Town,Petersham
5000007,5,7,2013,3,12,0,656,614,42,6.4,Not Adjusted,City or Town,Petersham
5000007,5,7,2013,1,0,0,649,608,41,6.3,Not Adjusted,City or Town,Petersham
