Note,Description
*,"A CIT-TTAC (CIT Training & Technical Assistance Center) is a new grant mechanism initiated in FY14 to create a hub for CIT development across a region.  Each CIT-TTAC partners with surrounding towns and police departments for consolidated training, exploration of community partnerships and mentoring opportunities, and development of relevant protocols."
